path,/dccstor/cmv/Animals/Animals_with_Attributes2/JPEGImages/
grizzly+bear/grizzly+bear_10808.jpg,grizzly+bear
humpback+whale/humpback+whale_10640.jpg,humpback+whale
squirrel/squirrel_10298.jpg,squirrel
squirrel/squirrel_11082.jpg,squirrel
antelope/antelope_10329.jpg,antelope
squirrel/squirrel_10641.jpg,squirrel
lion/lion_10773.jpg,lion
humpback+whale/humpback+whale_10112.jpg,humpback+whale
elephant/elephant_10785.jpg,elephant
weasel/weasel_10097.jpg,weasel
lion/lion_10083.jpg,lion
cow/cow_10964.jpg,cow
collie/collie_10524.jpg,collie
grizzly+bear/grizzly+bear_10587.jpg,grizzly+bear
elephant/elephant_10930.jpg,elephant
grizzly+bear/grizzly+bear_10492.jpg,grizzly+bear
pig/pig_10221.jpg,pig
collie/collie_10394.jpg,collie
siamese+cat/siamese+cat_10360.jpg,siamese+cat
zebra/zebra_11068.jpg,zebra
hippopotamus/hippopotamus_10086.jpg,hippopotamus
humpback+whale/humpback+whale_10365.jpg,humpback+whale
german+shepherd/german+shepherd_10841.jpg,german+shepherd
pig/pig_10226.jpg,pig
persian+cat/persian+cat_10310.jpg,persian+cat
buffalo/buffalo_10449.jpg,buffalo
pig/pig_10076.jpg,pig
weasel/weasel_10234.jpg,weasel
siamese+cat/siamese+cat_10028.jpg,siamese+cat
german+shepherd/german+shepherd_10645.jpg,german+shepherd
buffalo/buffalo_10546.jpg,buffalo
pig/pig_10674.jpg,pig
siamese+cat/siamese+cat_10386.jpg,siamese+cat
squirrel/squirrel_10557.jpg,squirrel
hippopotamus/hippopotamus_10204.jpg,hippopotamus
elephant/elephant_10544.jpg,elephant
siamese+cat/siamese+cat_10375.jpg,siamese+cat
hippopotamus/hippopotamus_10020.jpg,hippopotamus
wolf/wolf_10467.jpg,wolf
grizzly+bear/grizzly+bear_10513.jpg,grizzly+bear
squirrel/squirrel_10521.jpg,squirrel
fox/fox_10044.jpg,fox
buffalo/buffalo_10641.jpg,buffalo
hippopotamus/hippopotamus_10159.jpg,hippopotamus
collie/collie_10431.jpg,collie
polar+bear/polar+bear_10061.jpg,polar+bear
skunk/skunk_10116.jpg,skunk
german+shepherd/german+shepherd_10078.jpg,german+shepherd
tiger/tiger_10512.jpg,tiger
skunk/skunk_10181.jpg,skunk
hippopotamus/hippopotamus_10364.jpg,hippopotamus
elephant/elephant_10316.jpg,elephant
siamese+cat/siamese+cat_10498.jpg,siamese+cat
siamese+cat/siamese+cat_10426.jpg,siamese+cat
elephant/elephant_10400.jpg,elephant
tiger/tiger_10292.jpg,tiger
buffalo/buffalo_10485.jpg,buffalo
polar+bear/polar+bear_10799.jpg,polar+bear
elephant/elephant_10391.jpg,elephant
hippopotamus/hippopotamus_10516.jpg,hippopotamus
otter/otter_10438.jpg,otter
elephant/elephant_10090.jpg,elephant
polar+bear/polar+bear_10117.jpg,polar+bear
zebra/zebra_10523.jpg,zebra
tiger/tiger_10527.jpg,tiger
collie/collie_10784.jpg,collie
german+shepherd/german+shepherd_10475.jpg,german+shepherd
german+shepherd/german+shepherd_10642.jpg,german+shepherd
cow/cow_11314.jpg,cow
antelope/antelope_10780.jpg,antelope
antelope/antelope_10195.jpg,antelope
zebra/zebra_10425.jpg,zebra
zebra/zebra_11111.jpg,zebra
persian+cat/persian+cat_10215.jpg,persian+cat
lion/lion_10761.jpg,lion
squirrel/squirrel_10918.jpg,squirrel
humpback+whale/humpback+whale_10624.jpg,humpback+whale
persian+cat/persian+cat_10727.jpg,persian+cat
persian+cat/persian+cat_10345.jpg,persian+cat
humpback+whale/humpback+whale_10597.jpg,humpback+whale
hippopotamus/hippopotamus_10121.jpg,hippopotamus
tiger/tiger_10686.jpg,tiger
persian+cat/persian+cat_10625.jpg,persian+cat
mouse/mouse_10150.jpg,mouse
zebra/zebra_10836.jpg,zebra
rhinoceros/rhinoceros_10572.jpg,rhinoceros
otter/otter_10646.jpg,otter
tiger/tiger_10716.jpg,tiger
collie/collie_10259.jpg,collie
antelope/antelope_10714.jpg,antelope
german+shepherd/german+shepherd_10750.jpg,german+shepherd
tiger/tiger_10382.jpg,tiger
polar+bear/polar+bear_10864.jpg,polar+bear
fox/fox_10441.jpg,fox
siamese+cat/siamese+cat_10145.jpg,siamese+cat
wolf/wolf_10565.jpg,wolf
grizzly+bear/grizzly+bear_10709.jpg,grizzly+bear
antelope/antelope_10443.jpg,antelope
persian+cat/persian+cat_10493.jpg,persian+cat
zebra/zebra_10872.jpg,zebra
otter/otter_10605.jpg,otter
german+shepherd/german+shepherd_10906.jpg,german+shepherd
lion/lion_10645.jpg,lion
zebra/zebra_10281.jpg,zebra
cow/cow_11190.jpg,cow
collie/collie_10942.jpg,collie
buffalo/buffalo_10463.jpg,buffalo
collie/collie_10125.jpg,collie
squirrel/squirrel_10397.jpg,squirrel
rhinoceros/rhinoceros_10014.jpg,rhinoceros
grizzly+bear/grizzly+bear_10765.jpg,grizzly+bear
otter/otter_10211.jpg,otter
elephant/elephant_10320.jpg,elephant
collie/collie_10944.jpg,collie
german+shepherd/german+shepherd_10941.jpg,german+shepherd
antelope/antelope_10720.jpg,antelope
pig/pig_10183.jpg,pig
zebra/zebra_10935.jpg,zebra
cow/cow_11257.jpg,cow
collie/collie_10142.jpg,collie
cow/cow_10541.jpg,cow
hippopotamus/hippopotamus_10200.jpg,hippopotamus
humpback+whale/humpback+whale_10442.jpg,humpback+whale
wolf/wolf_10356.jpg,wolf
rhinoceros/rhinoceros_10345.jpg,rhinoceros
cow/cow_10814.jpg,cow
siamese+cat/siamese+cat_10482.jpg,siamese+cat
rhinoceros/rhinoceros_10571.jpg,rhinoceros
antelope/antelope_10293.jpg,antelope
antelope/antelope_10892.jpg,antelope
german+shepherd/german+shepherd_10806.jpg,german+shepherd
squirrel/squirrel_10095.jpg,squirrel
pig/pig_10601.jpg,pig
grizzly+bear/grizzly+bear_10621.jpg,grizzly+bear
antelope/antelope_10114.jpg,antelope
killer+whale/killer+whale_10248.jpg,killer+whale
mouse/mouse_10057.jpg,mouse
hippopotamus/hippopotamus_10178.jpg,hippopotamus
elephant/elephant_10751.jpg,elephant
cow/cow_10859.jpg,cow
german+shepherd/german+shepherd_10958.jpg,german+shepherd
grizzly+bear/grizzly+bear_10680.jpg,grizzly+bear
humpback+whale/humpback+whale_10331.jpg,humpback+whale
elephant/elephant_10971.jpg,elephant
zebra/zebra_10889.jpg,zebra
squirrel/squirrel_10571.jpg,squirrel
grizzly+bear/grizzly+bear_10078.jpg,grizzly+bear
chihuahua/chihuahua_10300.jpg,chihuahua
german+shepherd/german+shepherd_10740.jpg,german+shepherd
elephant/elephant_10582.jpg,elephant
skunk/skunk_10160.jpg,skunk
cow/cow_10235.jpg,cow
squirrel/squirrel_10019.jpg,squirrel
buffalo/buffalo_10413.jpg,buffalo
spider+monkey/spider+monkey_10098.jpg,spider+monkey
chihuahua/chihuahua_10053.jpg,chihuahua
humpback+whale/humpback+whale_10656.jpg,humpback+whale
fox/fox_10646.jpg,fox
hippopotamus/hippopotamus_10447.jpg,hippopotamus
buffalo/buffalo_10300.jpg,buffalo
otter/otter_10294.jpg,otter
grizzly+bear/grizzly+bear_10168.jpg,grizzly+bear
persian+cat/persian+cat_10483.jpg,persian+cat
cow/cow_10412.jpg,cow
squirrel/squirrel_10403.jpg,squirrel
siamese+cat/siamese+cat_10269.jpg,siamese+cat
squirrel/squirrel_10366.jpg,squirrel
polar+bear/polar+bear_10709.jpg,polar+bear
persian+cat/persian+cat_10509.jpg,persian+cat
wolf/wolf_10056.jpg,wolf
cow/cow_10237.jpg,cow
skunk/skunk_10180.jpg,skunk
elephant/elephant_10223.jpg,elephant
otter/otter_10536.jpg,otter
grizzly+bear/grizzly+bear_10644.jpg,grizzly+bear
siamese+cat/siamese+cat_10330.jpg,siamese+cat
cow/cow_10476.jpg,cow
chihuahua/chihuahua_10016.jpg,chihuahua
polar+bear/polar+bear_10525.jpg,polar+bear
polar+bear/polar+bear_10671.jpg,polar+bear
siamese+cat/siamese+cat_10399.jpg,siamese+cat
lion/lion_10239.jpg,lion
german+shepherd/german+shepherd_10035.jpg,german+shepherd
squirrel/squirrel_10510.jpg,squirrel
siamese+cat/siamese+cat_10490.jpg,siamese+cat
grizzly+bear/grizzly+bear_10775.jpg,grizzly+bear
persian+cat/persian+cat_10674.jpg,persian+cat
german+shepherd/german+shepherd_10353.jpg,german+shepherd
lion/lion_10304.jpg,lion
zebra/zebra_11027.jpg,zebra
lion/lion_10187.jpg,lion
cow/cow_11014.jpg,cow
humpback+whale/humpback+whale_10555.jpg,humpback+whale
cow/cow_10516.jpg,cow
polar+bear/polar+bear_10495.jpg,polar+bear
fox/fox_10573.jpg,fox
otter/otter_10375.jpg,otter
buffalo/buffalo_10636.jpg,buffalo
hippopotamus/hippopotamus_10266.jpg,hippopotamus
zebra/zebra_10846.jpg,zebra
german+shepherd/german+shepherd_10218.jpg,german+shepherd
hippopotamus/hippopotamus_10323.jpg,hippopotamus
wolf/wolf_10114.jpg,wolf
persian+cat/persian+cat_10711.jpg,persian+cat
cow/cow_10239.jpg,cow
collie/collie_10687.jpg,collie
siamese+cat/siamese+cat_10106.jpg,siamese+cat
buffalo/buffalo_10270.jpg,buffalo
persian+cat/persian+cat_10457.jpg,persian+cat
polar+bear/polar+bear_10529.jpg,polar+bear
rhinoceros/rhinoceros_10343.jpg,rhinoceros
german+shepherd/german+shepherd_10225.jpg,german+shepherd
zebra/zebra_10721.jpg,zebra
antelope/antelope_10531.jpg,antelope
polar+bear/polar+bear_10207.jpg,polar+bear
skunk/skunk_10175.jpg,skunk
collie/collie_10479.jpg,collie
killer+whale/killer+whale_10285.jpg,killer+whale
zebra/zebra_10279.jpg,zebra
pig/pig_10680.jpg,pig
persian+cat/persian+cat_10092.jpg,persian+cat
lion/lion_10544.jpg,lion
polar+bear/polar+bear_10184.jpg,polar+bear
hippopotamus/hippopotamus_10156.jpg,hippopotamus
german+shepherd/german+shepherd_10883.jpg,german+shepherd
mouse/mouse_10121.jpg,mouse
pig/pig_10567.jpg,pig
collie/collie_10650.jpg,collie
squirrel/squirrel_10145.jpg,squirrel
humpback+whale/humpback+whale_10611.jpg,humpback+whale
zebra/zebra_10810.jpg,zebra
buffalo/buffalo_10236.jpg,buffalo
persian+cat/persian+cat_10311.jpg,persian+cat
grizzly+bear/grizzly+bear_10677.jpg,grizzly+bear
humpback+whale/humpback+whale_10672.jpg,humpback+whale
polar+bear/polar+bear_10080.jpg,polar+bear
skunk/skunk_10029.jpg,skunk
german+shepherd/german+shepherd_10722.jpg,german+shepherd
persian+cat/persian+cat_10585.jpg,persian+cat
cow/cow_10610.jpg,cow
collie/collie_10956.jpg,collie
humpback+whale/humpback+whale_10532.jpg,humpback+whale
otter/otter_10358.jpg,otter
german+shepherd/german+shepherd_10879.jpg,german+shepherd
buffalo/buffalo_10001.jpg,buffalo
german+shepherd/german+shepherd_10378.jpg,german+shepherd
tiger/tiger_10688.jpg,tiger
polar+bear/polar+bear_10375.jpg,polar+bear
persian+cat/persian+cat_10396.jpg,persian+cat
otter/otter_10517.jpg,otter
antelope/antelope_10275.jpg,antelope
collie/collie_10244.jpg,collie
lion/lion_10580.jpg,lion
german+shepherd/german+shepherd_10366.jpg,german+shepherd
siamese+cat/siamese+cat_10183.jpg,siamese+cat
elephant/elephant_10109.jpg,elephant
antelope/antelope_10181.jpg,antelope
squirrel/squirrel_11125.jpg,squirrel
elephant/elephant_10370.jpg,elephant
otter/otter_10283.jpg,otter
squirrel/squirrel_10789.jpg,squirrel
polar+bear/polar+bear_10221.jpg,polar+bear
humpback+whale/humpback+whale_10095.jpg,humpback+whale
collie/collie_10428.jpg,collie
siamese+cat/siamese+cat_10465.jpg,siamese+cat
persian+cat/persian+cat_10032.jpg,persian+cat
humpback+whale/humpback+whale_10623.jpg,humpback+whale
otter/otter_10503.jpg,otter
mouse/mouse_10087.jpg,mouse
grizzly+bear/grizzly+bear_10029.jpg,grizzly+bear
german+shepherd/german+shepherd_10838.jpg,german+shepherd
rhinoceros/rhinoceros_10581.jpg,rhinoceros
collie/collie_11012.jpg,collie
wolf/wolf_10218.jpg,wolf
zebra/zebra_10539.jpg,zebra
elephant/elephant_10089.jpg,elephant
elephant/elephant_10588.jpg,elephant
chihuahua/chihuahua_10290.jpg,chihuahua
tiger/tiger_10802.jpg,tiger
otter/otter_10220.jpg,otter
zebra/zebra_10424.jpg,zebra
squirrel/squirrel_10820.jpg,squirrel
elephant/elephant_10074.jpg,elephant
cow/cow_10692.jpg,cow
wolf/wolf_10268.jpg,wolf
buffalo/buffalo_10370.jpg,buffalo
collie/collie_10705.jpg,collie
collie/collie_10090.jpg,collie
fox/fox_10551.jpg,fox
antelope/antelope_10319.jpg,antelope
persian+cat/persian+cat_10654.jpg,persian+cat
lion/lion_10801.jpg,lion
zebra/zebra_11005.jpg,zebra
fox/fox_10330.jpg,fox
humpback+whale/humpback+whale_10155.jpg,humpback+whale
squirrel/squirrel_10098.jpg,squirrel
squirrel/squirrel_10792.jpg,squirrel
humpback+whale/humpback+whale_10403.jpg,humpback+whale
fox/fox_10462.jpg,fox
squirrel/squirrel_10236.jpg,squirrel
chihuahua/chihuahua_10307.jpg,chihuahua
collie/collie_10228.jpg,collie
squirrel/squirrel_10604.jpg,squirrel
buffalo/buffalo_10858.jpg,buffalo
buffalo/buffalo_10722.jpg,buffalo
zebra/zebra_10801.jpg,zebra
lion/lion_10988.jpg,lion
killer+whale/killer+whale_10083.jpg,killer+whale
elephant/elephant_10568.jpg,elephant
pig/pig_10018.jpg,pig
tiger/tiger_10004.jpg,tiger
skunk/skunk_10015.jpg,skunk
tiger/tiger_10156.jpg,tiger
wolf/wolf_10340.jpg,wolf
hippopotamus/hippopotamus_10083.jpg,hippopotamus
killer+whale/killer+whale_10245.jpg,killer+whale
otter/otter_10510.jpg,otter
grizzly+bear/grizzly+bear_10616.jpg,grizzly+bear
tiger/tiger_10263.jpg,tiger
fox/fox_10329.jpg,fox
zebra/zebra_10655.jpg,zebra
zebra/zebra_11096.jpg,zebra
wolf/wolf_10342.jpg,wolf
persian+cat/persian+cat_10472.jpg,persian+cat
humpback+whale/humpback+whale_10017.jpg,humpback+whale
hippopotamus/hippopotamus_10209.jpg,hippopotamus
elephant/elephant_10375.jpg,elephant
grizzly+bear/grizzly+bear_10090.jpg,grizzly+bear
lion/lion_10779.jpg,lion
persian+cat/persian+cat_10015.jpg,persian+cat
mouse/mouse_10061.jpg,mouse
antelope/antelope_10777.jpg,antelope
persian+cat/persian+cat_10558.jpg,persian+cat
antelope/antelope_10693.jpg,antelope
zebra/zebra_10546.jpg,zebra
elephant/elephant_10345.jpg,elephant
elephant/elephant_10083.jpg,elephant
siamese+cat/siamese+cat_10378.jpg,siamese+cat
otter/otter_10133.jpg,otter
weasel/weasel_10146.jpg,weasel
zebra/zebra_10564.jpg,zebra
rhinoceros/rhinoceros_10554.jpg,rhinoceros
squirrel/squirrel_10712.jpg,squirrel
siamese+cat/siamese+cat_10500.jpg,siamese+cat
elephant/elephant_10298.jpg,elephant
polar+bear/polar+bear_10681.jpg,polar+bear
lion/lion_10698.jpg,lion
grizzly+bear/grizzly+bear_10249.jpg,grizzly+bear
otter/otter_10469.jpg,otter
weasel/weasel_10080.jpg,weasel
elephant/elephant_11012.jpg,elephant
squirrel/squirrel_10849.jpg,squirrel
polar+bear/polar+bear_10177.jpg,polar+bear
wolf/wolf_10210.jpg,wolf
german+shepherd/german+shepherd_10295.jpg,german+shepherd
weasel/weasel_10227.jpg,weasel
fox/fox_10143.jpg,fox
spider+monkey/spider+monkey_10278.jpg,spider+monkey
grizzly+bear/grizzly+bear_10659.jpg,grizzly+bear
killer+whale/killer+whale_10278.jpg,killer+whale
grizzly+bear/grizzly+bear_10478.jpg,grizzly+bear
wolf/wolf_10261.jpg,wolf
grizzly+bear/grizzly+bear_10036.jpg,grizzly+bear
killer+whale/killer+whale_10220.jpg,killer+whale
squirrel/squirrel_10217.jpg,squirrel
squirrel/squirrel_10215.jpg,squirrel
grizzly+bear/grizzly+bear_10502.jpg,grizzly+bear
elephant/elephant_10837.jpg,elephant
german+shepherd/german+shepherd_10161.jpg,german+shepherd
otter/otter_10584.jpg,otter
tiger/tiger_10252.jpg,tiger
weasel/weasel_10001.jpg,weasel
grizzly+bear/grizzly+bear_10091.jpg,grizzly+bear
humpback+whale/humpback+whale_10529.jpg,humpback+whale
elephant/elephant_10300.jpg,elephant
wolf/wolf_10012.jpg,wolf
elephant/elephant_10001.jpg,elephant
humpback+whale/humpback+whale_10441.jpg,humpback+whale
german+shepherd/german+shepherd_10083.jpg,german+shepherd
grizzly+bear/grizzly+bear_10197.jpg,grizzly+bear
hippopotamus/hippopotamus_10087.jpg,hippopotamus
german+shepherd/german+shepherd_10870.jpg,german+shepherd
hippopotamus/hippopotamus_10126.jpg,hippopotamus
antelope/antelope_10577.jpg,antelope
german+shepherd/german+shepherd_10984.jpg,german+shepherd
squirrel/squirrel_10911.jpg,squirrel
polar+bear/polar+bear_10698.jpg,polar+bear
antelope/antelope_10454.jpg,antelope
spider+monkey/spider+monkey_10048.jpg,spider+monkey
german+shepherd/german+shepherd_10653.jpg,german+shepherd
chihuahua/chihuahua_10472.jpg,chihuahua
weasel/weasel_10115.jpg,weasel
otter/otter_10179.jpg,otter
antelope/antelope_10504.jpg,antelope
tiger/tiger_10134.jpg,tiger
german+shepherd/german+shepherd_10191.jpg,german+shepherd
fox/fox_10240.jpg,fox
fox/fox_10428.jpg,fox
cow/cow_10224.jpg,cow
rhinoceros/rhinoceros_10677.jpg,rhinoceros
humpback+whale/humpback+whale_10596.jpg,humpback+whale
german+shepherd/german+shepherd_10454.jpg,german+shepherd
squirrel/squirrel_10745.jpg,squirrel
fox/fox_10442.jpg,fox
hippopotamus/hippopotamus_10404.jpg,hippopotamus
cow/cow_10877.jpg,cow
skunk/skunk_10066.jpg,skunk
elephant/elephant_10060.jpg,elephant
buffalo/buffalo_10794.jpg,buffalo
cow/cow_10855.jpg,cow
hippopotamus/hippopotamus_10654.jpg,hippopotamus
squirrel/squirrel_10840.jpg,squirrel
collie/collie_10602.jpg,collie
squirrel/squirrel_10216.jpg,squirrel
tiger/tiger_10307.jpg,tiger
rhinoceros/rhinoceros_10126.jpg,rhinoceros
hippopotamus/hippopotamus_10448.jpg,hippopotamus
buffalo/buffalo_10432.jpg,buffalo
elephant/elephant_10469.jpg,elephant
squirrel/squirrel_10937.jpg,squirrel
fox/fox_10456.jpg,fox
zebra/zebra_10259.jpg,zebra
grizzly+bear/grizzly+bear_10473.jpg,grizzly+bear
german+shepherd/german+shepherd_10742.jpg,german+shepherd
persian+cat/persian+cat_10260.jpg,persian+cat
lion/lion_10383.jpg,lion
chihuahua/chihuahua_10036.jpg,chihuahua
siamese+cat/siamese+cat_10114.jpg,siamese+cat
rhinoceros/rhinoceros_10647.jpg,rhinoceros
elephant/elephant_10363.jpg,elephant
cow/cow_11193.jpg,cow
antelope/antelope_10031.jpg,antelope
elephant/elephant_10002.jpg,elephant
elephant/elephant_10143.jpg,elephant
zebra/zebra_10970.jpg,zebra
antelope/antelope_10004.jpg,antelope
buffalo/buffalo_10743.jpg,buffalo
german+shepherd/german+shepherd_10756.jpg,german+shepherd
otter/otter_10722.jpg,otter
skunk/skunk_10124.jpg,skunk
tiger/tiger_10322.jpg,tiger
polar+bear/polar+bear_10349.jpg,polar+bear
squirrel/squirrel_10277.jpg,squirrel
persian+cat/persian+cat_10609.jpg,persian+cat
collie/collie_10816.jpg,collie
wolf/wolf_10290.jpg,wolf
elephant/elephant_10874.jpg,elephant
hippopotamus/hippopotamus_10365.jpg,hippopotamus
humpback+whale/humpback+whale_10239.jpg,humpback+whale
humpback+whale/humpback+whale_10360.jpg,humpback+whale
otter/otter_10727.jpg,otter
lion/lion_10849.jpg,lion
elephant/elephant_10042.jpg,elephant
polar+bear/polar+bear_10067.jpg,polar+bear
hippopotamus/hippopotamus_10519.jpg,hippopotamus
zebra/zebra_10439.jpg,zebra
lion/lion_10055.jpg,lion
otter/otter_10202.jpg,otter
otter/otter_10336.jpg,otter
zebra/zebra_10959.jpg,zebra
killer+whale/killer+whale_10034.jpg,killer+whale
tiger/tiger_10371.jpg,tiger
lion/lion_10892.jpg,lion
hippopotamus/hippopotamus_10560.jpg,hippopotamus
buffalo/buffalo_10362.jpg,buffalo
persian+cat/persian+cat_10266.jpg,persian+cat
spider+monkey/spider+monkey_10109.jpg,spider+monkey
zebra/zebra_10038.jpg,zebra
lion/lion_10913.jpg,lion
weasel/weasel_10215.jpg,weasel
cow/cow_10405.jpg,cow
german+shepherd/german+shepherd_10515.jpg,german+shepherd
squirrel/squirrel_10155.jpg,squirrel
lion/lion_10531.jpg,lion
squirrel/squirrel_11193.jpg,squirrel
collie/collie_10768.jpg,collie
zebra/zebra_10102.jpg,zebra
humpback+whale/humpback+whale_10407.jpg,humpback+whale
humpback+whale/humpback+whale_10149.jpg,humpback+whale
collie/collie_10965.jpg,collie
elephant/elephant_10740.jpg,elephant
fox/fox_10257.jpg,fox
polar+bear/polar+bear_10435.jpg,polar+bear
siamese+cat/siamese+cat_10170.jpg,siamese+cat
fox/fox_10079.jpg,fox
elephant/elephant_10207.jpg,elephant
weasel/weasel_10132.jpg,weasel
humpback+whale/humpback+whale_10088.jpg,humpback+whale
elephant/elephant_10418.jpg,elephant
grizzly+bear/grizzly+bear_10527.jpg,grizzly+bear
cow/cow_10443.jpg,cow
weasel/weasel_10090.jpg,weasel
antelope/antelope_10296.jpg,antelope
killer+whale/killer+whale_10029.jpg,killer+whale
grizzly+bear/grizzly+bear_10380.jpg,grizzly+bear
buffalo/buffalo_10125.jpg,buffalo
cow/cow_10745.jpg,cow
spider+monkey/spider+monkey_10021.jpg,spider+monkey
fox/fox_10200.jpg,fox
humpback+whale/humpback+whale_10234.jpg,humpback+whale
elephant/elephant_10629.jpg,elephant
humpback+whale/humpback+whale_10665.jpg,humpback+whale
cow/cow_10856.jpg,cow
german+shepherd/german+shepherd_10953.jpg,german+shepherd
killer+whale/killer+whale_10008.jpg,killer+whale
elephant/elephant_10050.jpg,elephant
elephant/elephant_10254.jpg,elephant
buffalo/buffalo_10692.jpg,buffalo
otter/otter_10236.jpg,otter
grizzly+bear/grizzly+bear_10123.jpg,grizzly+bear
zebra/zebra_10093.jpg,zebra
squirrel/squirrel_11087.jpg,squirrel
antelope/antelope_10037.jpg,antelope
german+shepherd/german+shepherd_11019.jpg,german+shepherd
wolf/wolf_10201.jpg,wolf
weasel/weasel_10221.jpg,weasel
squirrel/squirrel_10110.jpg,squirrel
zebra/zebra_10115.jpg,zebra
antelope/antelope_10778.jpg,antelope
cow/cow_10320.jpg,cow
mouse/mouse_10100.jpg,mouse
buffalo/buffalo_10801.jpg,buffalo
german+shepherd/german+shepherd_10799.jpg,german+shepherd
pig/pig_10434.jpg,pig
fox/fox_10288.jpg,fox
elephant/elephant_10910.jpg,elephant
zebra/zebra_10514.jpg,zebra
cow/cow_10939.jpg,cow
antelope/antelope_10955.jpg,antelope
humpback+whale/humpback+whale_10216.jpg,humpback+whale
grizzly+bear/grizzly+bear_10537.jpg,grizzly+bear
chihuahua/chihuahua_10003.jpg,chihuahua
grizzly+bear/grizzly+bear_10264.jpg,grizzly+bear
collie/collie_10955.jpg,collie
cow/cow_10748.jpg,cow
grizzly+bear/grizzly+bear_10331.jpg,grizzly+bear
killer+whale/killer+whale_10174.jpg,killer+whale
elephant/elephant_10585.jpg,elephant
grizzly+bear/grizzly+bear_10308.jpg,grizzly+bear
chihuahua/chihuahua_10089.jpg,chihuahua
squirrel/squirrel_10894.jpg,squirrel
humpback+whale/humpback+whale_10077.jpg,humpback+whale
squirrel/squirrel_10864.jpg,squirrel
rhinoceros/rhinoceros_10227.jpg,rhinoceros
buffalo/buffalo_10131.jpg,buffalo
elephant/elephant_10149.jpg,elephant
killer+whale/killer+whale_10060.jpg,killer+whale
wolf/wolf_10320.jpg,wolf
german+shepherd/german+shepherd_10586.jpg,german+shepherd
elephant/elephant_11032.jpg,elephant
elephant/elephant_10404.jpg,elephant
pig/pig_10476.jpg,pig
collie/collie_10184.jpg,collie
pig/pig_10361.jpg,pig
persian+cat/persian+cat_10600.jpg,persian+cat
fox/fox_10157.jpg,fox
polar+bear/polar+bear_10576.jpg,polar+bear
elephant/elephant_10889.jpg,elephant
chihuahua/chihuahua_10439.jpg,chihuahua
cow/cow_10370.jpg,cow
squirrel/squirrel_10880.jpg,squirrel
german+shepherd/german+shepherd_10398.jpg,german+shepherd
otter/otter_10164.jpg,otter
elephant/elephant_10507.jpg,elephant
lion/lion_10289.jpg,lion
squirrel/squirrel_10809.jpg,squirrel
lion/lion_10895.jpg,lion
wolf/wolf_10178.jpg,wolf
pig/pig_10166.jpg,pig
german+shepherd/german+shepherd_10630.jpg,german+shepherd
german+shepherd/german+shepherd_10703.jpg,german+shepherd
persian+cat/persian+cat_10671.jpg,persian+cat
zebra/zebra_11165.jpg,zebra
tiger/tiger_10739.jpg,tiger
antelope/antelope_11004.jpg,antelope
polar+bear/polar+bear_10009.jpg,polar+bear
humpback+whale/humpback+whale_10248.jpg,humpback+whale
grizzly+bear/grizzly+bear_10140.jpg,grizzly+bear
german+shepherd/german+shepherd_10052.jpg,german+shepherd
squirrel/squirrel_10198.jpg,squirrel
squirrel/squirrel_10756.jpg,squirrel
collie/collie_10296.jpg,collie
fox/fox_10265.jpg,fox
grizzly+bear/grizzly+bear_10594.jpg,grizzly+bear
grizzly+bear/grizzly+bear_10137.jpg,grizzly+bear
fox/fox_10223.jpg,fox
buffalo/buffalo_10547.jpg,buffalo
collie/collie_10215.jpg,collie
polar+bear/polar+bear_10687.jpg,polar+bear
squirrel/squirrel_10248.jpg,squirrel
zebra/zebra_10446.jpg,zebra
collie/collie_10709.jpg,collie
cow/cow_10337.jpg,cow
buffalo/buffalo_10884.jpg,buffalo
zebra/zebra_10110.jpg,zebra
otter/otter_10626.jpg,otter
humpback+whale/humpback+whale_10280.jpg,humpback+whale
spider+monkey/spider+monkey_10121.jpg,spider+monkey
fox/fox_10381.jpg,fox
squirrel/squirrel_10103.jpg,squirrel
collie/collie_10876.jpg,collie
buffalo/buffalo_10177.jpg,buffalo
humpback+whale/humpback+whale_10322.jpg,humpback+whale
grizzly+bear/grizzly+bear_10241.jpg,grizzly+bear
rhinoceros/rhinoceros_10634.jpg,rhinoceros
grizzly+bear/grizzly+bear_10181.jpg,grizzly+bear
rhinoceros/rhinoceros_10284.jpg,rhinoceros
fox/fox_10416.jpg,fox
pig/pig_10016.jpg,pig
zebra/zebra_11150.jpg,zebra
collie/collie_10241.jpg,collie
humpback+whale/humpback+whale_10507.jpg,humpback+whale
persian+cat/persian+cat_10329.jpg,persian+cat
otter/otter_10643.jpg,otter
elephant/elephant_10051.jpg,elephant
weasel/weasel_10170.jpg,weasel
spider+monkey/spider+monkey_10183.jpg,spider+monkey
grizzly+bear/grizzly+bear_10365.jpg,grizzly+bear
chihuahua/chihuahua_10293.jpg,chihuahua
elephant/elephant_10845.jpg,elephant
killer+whale/killer+whale_10103.jpg,killer+whale
grizzly+bear/grizzly+bear_10267.jpg,grizzly+bear
lion/lion_10140.jpg,lion
collie/collie_10145.jpg,collie
buffalo/buffalo_10121.jpg,buffalo
grizzly+bear/grizzly+bear_10610.jpg,grizzly+bear
zebra/zebra_10426.jpg,zebra
hippopotamus/hippopotamus_10090.jpg,hippopotamus
polar+bear/polar+bear_10661.jpg,polar+bear
polar+bear/polar+bear_10600.jpg,polar+bear
persian+cat/persian+cat_10159.jpg,persian+cat
german+shepherd/german+shepherd_10541.jpg,german+shepherd
elephant/elephant_10244.jpg,elephant
